id,industry_lookup
23113940,金屬家具製造
12515088,自有不動產租賃
84090928,機車零件、機車百貨零售
24330353,都市、鄉鎮規劃
22993778,汽車零件、汽車百貨批發
27790941,投資有價證券
29122919,金屬用車床、銑床、鑽床製造
56676194,糕餅麵包製造
16181490,廢家電及資訊物品拆解粉碎
53829035,切花、盆栽批發
23534941,其他未分類金融服務
23678159,全新汽車零售
54620105,其他水產品批發
54620105,其他水產品批發
04705894,自有不動產租賃
11854314,自有不動產租賃
22214293,非乳製食用冰品製造
28103344,蔬菜批發
54742141,成畜批發
52590175,其他體育用品製造
22082526,建材五金（基本金屬）批發
22775225,其他金屬建材批發
53209324,其他資料處理、主機及網站代管服務
54740087,不動產投資開發
22088063,木製家具製造
49701774,磚瓦製造
12745321,住宅營建
23111844,證券商
84609508,其他化粧品製造
80243346,金屬裁剪、焊接處理
97235762,金屬裁剪、焊接處理
97248817,自有不動產買賣
52264848,機車零件製造
55857746,金屬用車床、銑床、鑽床製造
23257798,其他化學原材料及其製品批發
28521157,中藥批發
15995259,手工藝品零售
23393800,未分類其他塑膠製品製造
27667225,不動產投資開發
53029168,不動產投資開發
23183614,未分類其他通用機械設備製造
25199485,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
23244746,鑄鐵件鑄造
70843573,財產保險代理
28774461,未分類其他家用器具及用品批發
55877948,其他金屬刀具及手工具製造
27895467,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
55877948,其他金屬刀具及手工具製造
22667443,未分類其他土木工程
23365733,其他金屬模具製造
28012908,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
89834027,其他金屬刀具及手工具製造
97353423,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
22233876,西藥批發
97523659,木材批發
16400707,鑄鐵件鑄造
16074040,不動產投資開發
52434908,其他金屬刀具及手工具製造
28621867,未分類其他專門營造
45882719,不動產投資開發
28890659,其他金屬刀具及手工具製造
22246210,未分類其他橡膠製品製造
53807594,不動產投資開發
97447647,自有不動產買賣
16074040,不動產投資開發
16508170,不動產投資開發
06035982,建材五金（基本金屬）批發
84261598,其他金屬刀具及手工具製造
89343438,建材五金（基本金屬）批發
97353423,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
28780528,餐廳
80219697,醫療耗材批發
16074040,不動產投資開發
22602694,其他金屬切削工具機製造
25170065,調味醬製造
16275757,其他投資顧問
16718726,活栓、活閥製造
22278063,其他金屬刀具及手工具製造
23198525,未分類其他橡膠製品製造
27354151,其他資料處理、主機及網站代管服務
27766935,實體書籍出版
84209670,其他金屬刀具及手工具製造
97580118,鑄鐵件鑄造
22602694,其他金屬切削工具機製造
89533752,其他金屬刀具及手工具製造
52787374,味精製造
16192861,投資有價證券
84582661,其他金屬刀具及手工具製造
22602694,其他金屬切削工具機製造
84086522,塑膠外殼及配件製造
66626363,自有不動產租賃
80424260,其他金屬建材批發
86197452,其他金屬刀具及手工具製造
50828217,不動產投資開發
53795210,不動產投資開發
70712100,建材五金（基本金屬）批發
24272620,其他未分類金屬製品製造
53471839,自行車零件製造
50828217,不動產投資開發
53795210,不動產投資開發
53795210,不動產投資開發
84863661,其他金屬刀具及手工具製造
97575467,其他金屬刀具及手工具製造
27852684,書籍、雜誌批發
27307833,綠化服務
80077888,不動產投資開發
54749307,不動產投資開發
89838023,市區下水道土木工程
22406980,未分類其他土木工程
89581992,房屋設備安裝工程
27790941,投資有價證券
23967329,塑膠鞋製造
80551568,其他建築工程
70517367,不動產投資開發
27667225,不動產投資開發
24330353,都市、鄉鎮規劃
86255706,其他建築工程
52590175,其他體育用品製造
53869991,不動產投資開發
80551568,其他建築工程
16064211,未分類其他土木工程
89543365,其他辦公用機械器具批發
23179610,不動產投資開發
84182150,其他未分類食品製造
70670805,未分類其他土木工程
25189590,全新機車批發
24765960,西點麵包零售
80317830,其他人力仲介
42886918,不動產投資開發
52878846,其他未分類電子零組件製造
86761422,其他金屬建材批發
22911832,未分類其他塑膠製品製造
97488977,觀光旅館
53805982,汽油零售
16832727,家用瓦斯器具批發
56192402,其他動植物油脂製造
97170064,農業及其他工業用機械設備租賃
22993778,汽車零件、汽車百貨批發
16181490,廢家電及資訊物品拆解粉碎
52590175,其他體育用品製造
42886918,不動產投資開發
66341514,未分類其他土木工程
89875618,電腦及電腦週邊設備批發
80747450,其他金屬刀具及手工具製造
72408554,蔬菜批發
72568643,直營連鎖式便利商店
55712046,其他金屬刀具及手工具製造
28351651,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
12752315,投資有價證券
35918674,原動機批發
28947288,未分類其他光學儀器及設備製造
53273373,自有不動產租賃
55173645,基本金屬表面處理
16730117,其他殯葬及寵物生命紀念相關服務
23416000,投資有價證券
12752315,投資有價證券
24244505,汽車零件、汽車百貨批發
16657489,公路號誌裝修工程
55863016,水泥及混凝土製品製造
97368164,市區下水道土木工程
80276937,旅行業
82967211,旅行業
24203440,非電動自行車及非電動自行車零件批發
21882612,其他汽車維修
21882612,其他汽車維修
60201564,未分類其他機械器具批發
22689235,塑膠成型模具製造
27911641,抽（通）風機製造
55288272,地板材製造（未組裝）
89982194,不動產投資開發
96994630,未分類其他土木工程
28947288,未分類其他光學儀器及設備製造
27911641,抽（通）風機製造
28051839,金屬門窗（框）製造
38997547,找不到此統編
38997547,找不到此統編
16263175,系統規劃、分析及設計
31080915,其他商品批發經紀
55323709,人用西藥製造
12228760,清潔用品批發
70982259,麵店、小吃店
84375712,電腦及電腦週邊設備零售
82621442,餐廳
42881815,未分類其他通訊傳播設備製造
53835310,人力供應
82782869,人力供應
28947288,未分類其他光學儀器及設備製造
42881815,未分類其他通訊傳播設備製造
20323491,家用電器維修
22802861,電動機（馬達）製造
23113940,金屬家具製造
53820267,不動產投資開發
03392120,翻譯服務
04827138,其他汽車零件製造
42881815,未分類其他通訊傳播設備製造
23512186,其他發電、輸電及配電機械製造
53820267,不動產投資開發
53820267,不動產投資開發
52718834,其他金屬刀具及手工具製造
12716901,專業考試補習教學
77680820,其他汽車維修
53888842,國產家用家具批發
22316849,其他汽車維修
16605130,絲織、麻織、棉織、毛織品批發
28342160,潤滑油批發
55935362,汽機車檢驗
84666887,熱水器、排油煙機、瓦斯器具、烘碗機製造
22976074,木工機械設備製造
22088155,木製家具製造
24831770,建材五金（基本金屬）批發
55863016,水泥及混凝土製品製造
86374055,建材五金（基本金屬）批發
22088063,木製家具製造
16925892,塑膠鞋製造
53808094,不動產投資開發
53496141,未分類其他服飾品批發
55994100,住宅營建
22666893,其他未分類金屬製品製造
49685649,未分類其他土木工程
53877985,自有不動產買賣
54262732,不動產仲介
89914859,未分類其他土木工程
01985288,未分類其他非金屬家具製造
22406980,未分類其他土木工程
25180991,印刷
52264848,機車零件製造
53170025,其他化學原材料及其製品批發
53851465,不動產投資開發
55857746,金屬用車床、銑床、鑽床製造
15999190,其他未分類金屬製品製造
27799719,成畜批發
59230350,其他金屬刀具及手工具製造
80063414,未分類其他機械器具批發
23798513,未分類其他服飾品批發
25245283,其他汽車維修
50811497,其他管理顧問
51327269,不動產買賣
52878846,其他未分類電子零組件製造
59230350,其他金屬刀具及手工具製造
70843573,財產保險代理
79976481,其他金屬刀具及手工具製造
80038957,自有不動產租賃
80638869,糕餅麵包製造
22281665,其他瓦楞紙板及紙容器製造
23113940,金屬家具製造
54245093,不動產投資開發
54583621,蔬菜批發
22121984,未分類其他土木工程
28891094,不動產仲介
53851465,不動產投資開發
80591674,不動產投資開發
85060181,其他廣告服務
23714319,建材五金（基本金屬）批發
27500892,住宅營建
27626409,其他金屬模具製造
28148383,旅館
84231835,不動產投資開發
40702843,廣告代理商
16275757,其他投資顧問
27790941,投資有價證券
52890525,原動機批發
08005598,其他未分類專用機械設備製造
52881737,文具零售
72337171,其他金屬建材批發
04738240,不動產投資開發
23641978,膳食及菜餚罐頭製造
53807594,不動產投資開發
82770857,旅館
04827138,其他汽車零件製造
16072417,其他未分類專用機械設備製造
80551568,其他建築工程
23371496,不動產投資開發
51322102,金（銀）飾零售
22063416,海上浮動設施製造
70719928,投資有價證券
24330353,都市、鄉鎮規劃
97447647,自有不動產買賣
23556732,室內裝潢工程
12329578,非電動自行車及非電動自行車零件批發
12683492,茶葉批發
52300372,西點麵包零售
52590175,其他體育用品製造
70616205,餐廳
97182060,印刷
52499893,其他輸送機械設備製造
86781428,其他紙張製造
23208609,未分類其他土木工程
86999185,汽油零售
89543920,廣播電台經營
01864974,未分類其他土木工程
12811362,中古汽車批發
23208609,未分類其他土木工程
52759813,其他未分類專用機械設備製造
53608011,視覺傳達與平面設計
54901219,自有不動產租賃
57231902,水泥及混凝土製品製造
